"","wordle_dict","V1","V2","V3","V4","V5","V7","V8","V9","V10","V11","unique","sumf","score","rank"
"1899","debug","d","e","b","u","g",5.28060437866173,12.550107924761,2.58248535306815,3.09127351218008,1.10237434474252,5,24.6068455134135,123.034227567068,11213
"1900","anode","a","n","o","d","e",5.68146777674992,2.65957446808511,7.65494912118409,3.6308973172988,11.7329633055813,5,31.3598519888992,156.799259944496,8705
"1901","crime","c","r","i","m","e",7.10761640456368,7.2463768115942,8.10206598828245,3.09898242368178,11.7329633055813,5,37.2880049337034,186.440024668517,6321
"1902","salve","s","a","l","v","e",12.0644465001542,17.445266728338,6.53715695343818,1.20259019426457,11.7329633055813,5,48.9824236817761,244.912118408881,3264
"1903","scout","s","c","o","u","t",12.0644465001542,1.35676842429849,7.65494912118409,3.09127351218008,5.60437866173296,5,29.7718162195498,148.859081097749,9378.5
"1904","imbue","i","m","b","u","e",1.27197039777983,1.44927536231884,2.58248535306815,3.09127351218008,11.7329633055813,5,20.1279679309282,100.639839654641,12256
"1905","pinky","p","i","n","k","y",6.62195497995683,10.6614246068455,7.43139068763491,3.87758248535307,10.0292938637064,5,38.6216466234968,193.108233117484,5903
"1906","stave","s","t","a","v","e",12.0644465001542,1.84242984890533,9.52821461609621,1.20259019426457,11.7329633055813,5,36.3706444650015,181.853222325008,6652.5
"1907","vague","v","a","g","u","e",1.86555658341042,17.445266728338,2.80604378661733,3.09127351218008,11.7329633055813,5,36.941103916127,184.705519580635,6435.5
"1908","chock","c","h","o","c","k",7.10761640456368,4.20906567992599,7.65494912118409,3.16836262719704,1.99660807893925,4,24.1366019118101,96.5464076472402,12379
"1909","fight","f","i","g","h","t",4.60992907801418,10.6614246068455,2.80604378661733,1.81159420289855,5.60437866173296,5,25.4933703361085,127.466851680543,10936.5
"1910","video","v","i","d","e","o",1.86555658341042,10.6614246068455,3.00647548566142,17.9386370644465,2.99876657415973,5,36.4708603145236,182.354301572618,6624.5
"1911","stone","s","t","o","n","e",12.0644465001542,1.84242984890533,7.65494912118409,6.07462226333642,11.7329633055813,5,39.3694110391613,196.847055195806,5678
"1912","teach","t","e","a","c","h",6.28276287388221,12.550107924761,9.52821461609621,3.16836262719704,2.85229725562751,5,34.381745297564,171.90872648782,7377
"1913","cleft","c","l","e","f","t",7.10761640456368,5.38852913968548,6.79925994449584,1.79617637989516,5.60437866173296,5,26.6959605303731,133.479802651866,10539
"1914","frost","f","r","o","s","t",4.60992907801418,7.2463768115942,7.65494912118409,3.97779833487512,5.60437866173296,5,29.0934320074006,145.467160037003,9640
"1915","prawn","p","r","a","w","n",6.62195497995683,7.2463768115942,9.52821461609621,0.986740672217083,4.08572309589886,5,28.4690101757632,142.345050878816,9875
"1916","booty","b","o","o","t","y",7.00740055504163,16.1578785075547,7.65494912118409,6.92260252852297,10.0292938637064,4,47.7721245760099,191.088498304039,6036
"1917","twist","t","w","i","s","t",6.28276287388221,1.25655257477644,8.10206598828245,3.97779833487512,5.60437866173296,4,25.2235584335492,100.894233734197,12242
"1918","apnea","a","p","n","e","a",5.68146777674992,1.78075855689177,7.43139068763491,17.9386370644465,5.24205982115325,4,38.0743139068763,152.297255627505,9093.5
"1919","stiff","s","t","i","f","f",12.0644465001542,1.84242984890533,8.10206598828245,1.79617637989516,0.632130743139069,4,24.4372494603762,97.7489978415048,12342
"1920","plaza","p","l","a","z","a",6.62195497995683,5.38852913968548,9.52821461609621,0.971322849213691,5.24205982115325,4,27.7520814061055,111.008325624422,11832
"1921","ledge","l","e","d","g","e",4.44804193647857,12.550107924761,3.00647548566142,3.26086956521739,11.7329633055813,4,34.9984582176997,139.993832870799,10068
"1922","tweak","t","w","e","a","k",6.28276287388221,1.25655257477644,6.79925994449584,8.27937095282146,1.99660807893925,5,24.6145544249152,123.072772124576,11211
"1923","board","b","o","a","r","d",7.00740055504163,16.1578785075547,9.52821461609621,5.5427073697194,6.34443416589578,5,44.5806352143077,222.903176071539,4343
"1924","grant","g","r","a","n","t",4.91828553808202,7.2463768115942,9.52821461609621,6.07462226333642,5.60437866173296,5,33.3718778908418,166.859389454209,7784.5
"1925","medic","m","e","d","i","c",5.3422756706753,12.550107924761,3.00647548566142,6.78384212149244,0.979031760715387,5,28.6617329633056,143.308664816528,9805
"1926","bacon","b","a","c","o","n",7.00740055504163,17.445266728338,3.02189330866482,5.38082022818378,4.08572309589886,5,36.941103916127,184.705519580635,6435.5
"1927","cable","c","a","b","l","e",7.10761640456368,17.445266728338,2.58248535306815,5.94357076780759,11.7329633055813,5,44.8119025593586,224.059512796793,4285
"1928","brawl","b","r","a","w","l",7.00740055504163,7.2463768115942,9.52821461609621,0.986740672217083,3.66944187480728,5,28.4381745297564,142.190872648782,9887.5
"1929","slunk","s","l","u","n","k",12.0644465001542,5.38852913968548,5.14184397163121,6.07462226333642,1.99660807893925,5,30.6660499537465,153.330249768733,9009.5
"1930","raspy","r","a","s","p","y",4.84119642306506,17.445266728338,4.10884983040395,3.22232500770891,10.0292938637064,5,39.6469318532223,198.234659266112,5598
"1931","forum","f","o","r","u","m",4.60992907801418,16.1578785075547,9.23527597903176,3.09127351218008,1.40302189330866,5,34.4973789700894,172.486894850447,7332
"1932","drone","d","r","o","n","e",5.28060437866173,7.2463768115942,7.65494912118409,6.07462226333642,11.7329633055813,5,37.9895158803577,189.947579401788,6112
"1933","women","w","o","m","e","n",3.18378045020043,16.1578785075547,3.93925377736664,17.9386370644465,4.08572309589886,5,45.3052728954672,226.526364477336,4163.5
"1934","mucus","m","u","c","u","s",5.3422756706753,9.15047795251311,3.02189330866482,3.09127351218008,30.5118717237126,4,51.1177921677459,204.471168670984,5253
"1935","boast","b","o","a","s","t",7.00740055504163,16.1578785075547,9.52821461609621,3.97779833487512,5.60437866173296,5,42.2756706753006,211.378353376503,4911
"1936","toddy","t","o","d","d","y",6.28276287388221,16.1578785075547,3.00647548566142,3.6308973172988,10.0292938637064,4,39.1073080481036,156.429232192414,8733
"1937","coven","c","o","v","e","n",7.10761640456368,16.1578785075547,1.85013876040703,17.9386370644465,4.08572309589886,5,47.1399938328708,235.699969164354,3702
"1938","tumor","t","u","m","o","r",6.28276287388221,9.15047795251311,3.93925377736664,5.38082022818378,5.18809744064138,5,29.9414122725871,149.707061362936,9304.5
"1939","truer","t","r","u","e","r",6.28276287388221,7.2463768115942,5.14184397163121,17.9386370644465,5.18809744064138,4,41.7977181621955,167.190872648782,7754
"1940","wrath","w","r","a","t","h",3.18378045020043,7.2463768115942,9.52821461609621,6.92260252852297,2.85229725562751,5,29.7332716620413,148.666358310207,9397
"1941","stall","s","t","a","l","l",12.0644465001542,1.84242984890533,9.52821461609621,5.94357076780759,3.66944187480728,4,33.0481036077706,132.192414431082,10634
"1942","steam","s","t","e","a","m",12.0644465001542,1.84242984890533,6.79925994449584,8.27937095282146,1.40302189330866,5,30.3885291396855,151.942645698427,9131
"1943","axial","a","x","i","a","l",5.68146777674992,0.43940795559667,8.10206598828245,8.27937095282146,3.66944187480728,4,26.1717545482578,104.687018193031,12105
"1944","purer","p","u","r","e","r",6.62195497995683,9.15047795251311,9.23527597903176,17.9386370644465,5.18809744064138,4,48.1344434165896,192.537773666358,5930
"1945","daily","d","a","i","l","y",5.28060437866173,17.445266728338,8.10206598828245,5.94357076780759,10.0292938637064,5,46.8008017267962,234.004008633981,3794
"1946","trail","t","r","a","i","l",6.28276287388221,7.2463768115942,9.52821461609621,6.78384212149244,3.66944187480728,5,33.5106382978723,167.553191489362,7726
"1947","niche","n","i","c","h","e",2.50539623805119,10.6614246068455,3.02189330866482,1.81159420289855,11.7329633055813,5,29.7332716620413,148.666358310207,9395
"1948","mealy","m","e","a","l","y",5.3422756706753,12.550107924761,9.52821461609621,5.94357076780759,10.0292938637064,5,43.3934628430466,216.967314215233,4650.5
"1949","juice","j","u","i","c","e",1.55720012334258,9.15047795251311,8.10206598828245,3.16836262719704,11.7329633055813,5,33.7110699969164,168.555349984582,7649.5
"1950","nylon","n","y","l","o","n",2.50539623805119,2.08911501695961,6.53715695343818,5.38082022818378,4.08572309589886,4,20.5982115325316,82.3928461301264,12709.5
"1951","plump","p","l","u","m","p",6.62195497995683,5.38852913968548,5.14184397163121,3.09898242368178,1.13320999074931,4,21.3845205057046,85.5380820228184,12649
"1952","merry","m","e","r","r","y",5.3422756706753,12.550107924761,9.23527597903176,5.5427073697194,10.0292938637064,4,42.6996608078939,170.798643231576,7459
"1953","flail","f","l","a","i","l",4.60992907801418,5.38852913968548,9.52821461609621,6.78384212149244,3.66944187480728,4,29.9799568300956,119.919827320382,11383
"1954","papal","p","a","p","a","l",6.62195497995683,17.445266728338,2.80604378661733,8.27937095282146,3.66944187480728,3,38.8220783225409,116.466234967623,11555
"1955","wheat","w","h","e","a","t",3.18378045020043,4.20906567992599,6.79925994449584,8.27937095282146,5.60437866173296,5,28.0758556891767,140.379278445883,10040.5
"1956","berry","b","e","r","r","y",7.00740055504163,12.550107924761,9.23527597903176,5.5427073697194,10.0292938637064,4,44.3647856922602,177.459142769041,6959.5
"1957","cower","c","o","w","e","r",7.10761640456368,16.1578785075547,2.08911501695961,17.9386370644465,5.18809744064138,5,48.4813444341659,242.406722170829,3391.5
"1958","erect","e","r","e","c","t",2.33580018501388,7.2463768115942,6.79925994449584,3.16836262719704,5.60437866173296,4,25.1541782300339,100.616712920136,12258
"1959","brute","b","r","u","t","e",7.00740055504163,7.2463768115942,5.14184397163121,6.92260252852297,11.7329633055813,5,38.0511871723713,190.255935861856,6085
"1960","leggy","l","e","g","g","y",4.44804193647857,12.550107924761,2.80604378661733,3.26086956521739,10.0292938637064,4,33.0943570767808,132.377428307123,10619
"1961","snipe","s","n","i","p","e",12.0644465001542,2.65957446808511,8.10206598828245,3.22232500770891,11.7329633055813,5,37.7813752698119,188.90687634906,6160.5
"1962","sinew","s","i","n","e","w",12.0644465001542,10.6614246068455,7.43139068763491,17.9386370644465,0.493370336108541,5,48.5892691951896,242.946345975948,3362.5
"1963","skier","s","k","i","e","r",12.0644465001542,0.732346592661116,8.10206598828245,17.9386370644465,5.18809744064138,5,44.0255935861856,220.127967930928,4489
"1964","penny","p","e","n","n","y",6.62195497995683,12.550107924761,7.43139068763491,6.07462226333642,10.0292938637064,4,42.7073697193956,170.829478877582,7456
"1965","jumpy","j","u","m","p","y",1.55720012334258,9.15047795251311,3.93925377736664,3.22232500770891,10.0292938637064,5,27.8985507246377,139.492753623188,10096
"1966","rally","r","a","l","l","y",4.84119642306506,17.445266728338,6.53715695343818,5.94357076780759,10.0292938637064,4,44.7964847363552,179.185938945421,6827
"1967","umbra","u","m","b","r","a",1.45698427382054,1.44927536231884,2.58248535306815,5.5427073697194,5.24205982115325,5,16.2735121800802,81.3675609004009,12729
"1968","scary","s","c","a","r","y",12.0644465001542,1.35676842429849,9.52821461609621,5.5427073697194,10.0292938637064,5,38.5214307739747,192.607153869874,5929
"1969","modem","m","o","d","e","m",5.3422756706753,16.1578785075547,3.00647548566142,17.9386370644465,1.40302189330866,4,43.8482886216466,175.393154486586,7106.5
"1970","gross","g","r","o","s","s",4.91828553808202,7.2463768115942,7.65494912118409,3.97779833487512,30.5118717237126,4,54.309281529448,217.237126117792,4633.5
"1971","avian","a","v","i","a","n",5.68146777674992,0.40086339808819,8.10206598828245,8.27937095282146,4.08572309589886,4,26.5494912118409,106.197964847364,12054
"1972","greed","g","r","e","e","d",4.91828553808202,7.2463768115942,6.79925994449584,17.9386370644465,6.34443416589578,4,43.2469935245143,172.987974098057,7291.5
"1973","satin","s","a","t","i","n",12.0644465001542,17.445266728338,4.74868948504471,6.78384212149244,4.08572309589886,5,45.1279679309282,225.639839654641,4210
"1974","tonic","t","o","n","i","c",6.28276287388221,16.1578785075547,7.43139068763491,6.78384212149244,0.979031760715387,5,37.6349059512797,188.174529756398,6214.5
"1975","parka","p","a","r","k","a",6.62195497995683,17.445266728338,9.23527597903176,3.87758248535307,5.24205982115325,4,42.4221399938329,169.688559975331,7550
"1976","sniff","s","n","i","f","f",12.0644465001542,2.65957446808511,8.10206598828245,1.79617637989516,0.632130743139069,4,25.254394079556,101.017576318224,12238
"1977","livid","l","i","v","i","d",4.44804193647857,10.6614246068455,1.85013876040703,6.78384212149244,6.34443416589578,4,30.0878815911193,120.351526364477,11363.5
"1978","stark","s","t","a","r","k",12.0644465001542,1.84242984890533,9.52821461609621,5.5427073697194,1.99660807893925,5,30.9744064138144,154.872032069072,8875.5
"1979","trump","t","r","u","m","p",6.28276287388221,7.2463768115942,5.14184397163121,3.09898242368178,1.13320999074931,5,22.9031760715387,114.515880357693,11665
"1980","giddy","g","i","d","d","y",4.91828553808202,10.6614246068455,3.00647548566142,3.6308973172988,10.0292938637064,4,32.2463768115942,128.985507246377,10846
"1981","reuse","r","e","u","s","e",4.84119642306506,12.550107924761,5.14184397163121,3.97779833487512,11.7329633055813,4,38.2439099599137,152.975639839655,9041.5
"1982","taboo","t","a","b","o","o",6.28276287388221,17.445266728338,2.58248535306815,5.38082022818378,2.99876657415973,4,34.6901017576318,138.760407030527,10154
"1983","avoid","a","v","o","i","d",5.68146777674992,0.40086339808819,7.65494912118409,6.78384212149244,6.34443416589578,5,26.8655565834104,134.327782917052,10482.5
"1984","quote","q","u","o","t","e",0.601295097132285,9.15047795251311,7.65494912118409,6.92260252852297,11.7329633055813,5,36.0622880049337,180.311440024669,6752
"1985","devil","d","e","v","i","l",5.28060437866173,12.550107924761,1.85013876040703,6.78384212149244,3.66944187480728,5,30.1341350601295,150.670675300648,9226
"1986","liken","l","i","k","e","n",4.44804193647857,10.6614246068455,2.0968239284613,17.9386370644465,4.08572309589886,5,39.2306506321307,196.153253160654,5721.5
"1987","gloss","g","l","o","s","s",4.91828553808202,5.38852913968548,7.65494912118409,3.97779833487512,30.5118717237126,4,52.4514338575393,209.805735430157,4988
"1988","gayer","g","a","y","e","r",4.91828553808202,17.445266728338,1.64199814986124,17.9386370644465,5.18809744064138,5,47.1322849213691,235.661424606846,3703
"1989","beret","b","e","r","e","t",7.00740055504163,12.550107924761,9.23527597903176,17.9386370644465,5.60437866173296,4,52.3358001850139,209.343200740055,5009.5
"1990","noise","n","o","i","s","e",2.50539623805119,16.1578785075547,8.10206598828245,3.97779833487512,11.7329633055813,5,42.4761023743447,212.380511871724,4862.5
"1991","gland","g","l","a","n","d",4.91828553808202,5.38852913968548,9.52821461609621,6.07462226333642,6.34443416589578,5,32.2540857230959,161.270428615479,8296
"1992","dealt","d","e","a","l","t",5.28060437866173,12.550107924761,9.52821461609621,5.94357076780759,5.60437866173296,5,38.9068763490595,194.534381745298,5817.5
"1993","sling","s","l","i","n","g",12.0644465001542,5.38852913968548,8.10206598828245,6.07462226333642,1.10237434474252,5,32.732038236201,163.660191181005,8080.5
"1994","rumor","r","u","m","o","r",4.84119642306506,9.15047795251311,3.93925377736664,5.38082022818378,5.18809744064138,4,28.49984582177,113.99938328708,11687
"1995","opera","o","p","e","r","a",2.01973481344434,1.78075855689177,6.79925994449584,5.5427073697194,5.24205982115325,5,21.3845205057046,106.922602528523,12017
"1996","thigh","t","h","i","g","h",6.28276287388221,4.20906567992599,8.10206598828245,3.26086956521739,2.85229725562751,4,24.7070613629356,98.8282454517422,12305
"1997","tonga","t","o","n","g","a",6.28276287388221,16.1578785075547,7.43139068763491,3.26086956521739,5.24205982115325,5,38.3749614554425,191.874807277212,5984.5
